1614242260071751	200	88122
1614242260159892	200	86338
1614242260246253	200	88338
1614242260334619	200	90115
1614242260424782	200	91031
1614242260515840	200	87010
1614242260602879	200	85969
1614242260688875	200	87413
1614242260776316	200	89826
1614242260866171	200	85766
1614242260951961	200	85790
1614242261037773	200	86245
1614242261124046	200	86647
1614242261210714	200	86191
1614242261296931	200	86462
1614242261383417	200	86643
1614242261470082	200	87263
1614242261557376	200	86870
1614242261644275	200	88013
1614242261732316	200	87637
1614242261819981	200	88382
1614242261908392	200	92359
1614242262000784	200	90202
1614242262091015	200	88846
1614242262179889	200	86984
1614242262266899	200	86454
1614242262353378	200	86740
1614242262440141	200	87686
1614242262527854	200	88979
1614242262616862	200	88706
1614242262705594	200	87256
1614242262792878	200	86152
1614242262879057	200	90964
1614242262970048	200	89255
1614242263059330	200	88899
1614242263148254	200	86425
1614242263234705	200	86679
1614242263321411	200	90153
1614242263411591	200	90332
1614242263501951	200	89495
1614242263591475	200	89161
1614242263680660	200	89144
1614242263769827	200	88720
1614242263858674	200	86772
1614242263945474	200	87137
1614242264032639	200	86316
1614242264118982	200	86747
1614242264205755	200	89425
1614242264295220	200	88303
1614242264383539	200	87404
1614242264470964	200	88607
1614242264559592	200	86664
1614242264646274	200	86559
1614242264732852	200	86555
1614242264819461	200	86607
1614242264906087	200	88036
1614242264994145	200	85961
1614242265080122	200	86355
1614242265166495	200	87956
1614242265254470	200	87635
1614242265355918	200	87678
1614242265443615	200	86770
1614242265530407	200	87478
1614242265617909	200	89153
1614242265707082	200	87435
1614242265794537	200	86539
1614242265881099	200	88562
1614242265969682	200	86119
1614242266055817	200	85739
1614242266141571	200	87658
1614242266229247	200	88765
1614242266318032	200	88415
1614242266406468	200	91004
1614242266497494	200	87354
1614242266584876	200	86967
1614242266671870	200	86297
1614242266758193	200	86142
1614242266844364	200	85815
1614242266930208	200	88971
1614242267019203	200	87958
1614242267107190	200	86382
1614242267193592	200	87549
1614242267281160	200	85832
1614242267367013	200	87104
1614242267454145	200	87574
1614242267541748	200	86456
1614242267628233	200	85823
1614242267714080	200	87610
1614242267801718	200	88080
1614242267889817	200	89126
1614242267978968	200	86114
1614242268065108	200	86997
1614242268152133	200	86783
1614242268238940	200	86614
1614242268325571	200	86965
1614242268412559	200	87636
1614242268500233	200	86647
1614242268586907	200	86753
1614242268673682	200	87779
1614242268761486	200	87101
1614242268848618	200	90138
1614242268938785	200	86367
1614242269025189	200	88016
1614242269113231	200	87441
1614242269200695	200	86052
1614242269286774	200	86365
1614242269373165	200	86834
1614242269460025	200	89990
1614242269550044	200	89218
1614242269639290	200	89468
1614242269728782	200	87370
1614242269816176	200	87227
1614242269903429	200	87506
1614242269990963	200	86295
1614242270077285	200	86976
1614242270164282	200	87973
1614242270252282	200	87862
1614242270340169	200	89493
1614242270429689	200	86866
1614242270516582	200	86415
1614242270603026	200	86319
1614242270689372	200	86983
1614242270776383	200	86481
1614242270862887	200	86089
1614242270949002	200	86272
1614242271035301	200	86114
1614242271121441	200	86554
1614242271208019	200	85850
1614242271293894	200	85868
1614242271379788	200	89292
1614242271469106	200	87838
1614242271556964	200	88056
1614242271645048	200	85741
1614242271730813	200	85986
1614242271816822	200	86349
1614242271903199	200	88962
1614242271992187	200	86018
1614242272078229	200	87433
1614242272165689	200	87491
1614242272253206	200	89145
1614242272342377	200	86685
1614242272429090	200	88362
1614242272517479	200	86809
1614242272604317	200	87093
1614242272691438	200	85756
1614242272777216	200	85624
1614242272862862	200	86678
1614242272949568	200	87162
1614242273036755	200	87651
1614242273124430	200	86550
1614242273211010	200	87301
1614242273298336	200	87412
1614242273385769	200	89413
1614242273475210	200	89286
1614242273564526	200	86061
1614242273650613	200	88139
1614242273738779	200	86692
1614242273825496	200	87028
1614242273912552	200	86434
1614242273999012	200	86112
1614242274085152	200	86330
1614242274171506	200	86288
1614242274257819	200	86171
1614242274344016	200	86900
1614242274430944	200	86376
1614242274517345	200	86632
1614242274604004	200	87258
1614242274691287	200	86408
1614242274777717	200	85888
1614242274863631	200	86849
1614242274950508	200	87905
1614242275038436	200	86253
1614242275124707	200	86555
1614242275211290	200	86251
1614242275297563	200	85996
1614242275383580	200	86171
1614242275469779	200	87215
1614242275557022	200	89066
1614242275646114	200	88060
1614242275734195	200	88399
1614242275822618	200	86210
1614242275908855	200	87762
1614242275996646	200	86266
1614242276082932	200	85861
1614242276168817	200	88115
1614242276256957	200	85988
1614242276342967	200	86704
1614242276429694	200	86201
1614242276515942	200	86415
1614242276602386	200	88359
1614242276690771	200	85776
1614242276776570	200	88361
1614242276864958	200	86792
1614242276951783	200	86742
1614242277038551	200	87299
1614242277125876	200	89157
1614242277215065	200	87087
1614242277302177	200	86658
1614242277388861	200	88086
1614242277476974	200	88019
1614242277565039	200	86447
1614242277651507	200	86961
1614242277738485	200	87691
1614242277826194	200	89347
1614242277915563	200	87583
1614242278003169	200	86959
1614242278090149	200	88764
1614242278178934	200	86282
1614242278265234	200	86118
1614242278351368	200	88901
1614242278440290	200	89431
1614242278529740	200	89858
1614242278619620	200	88631
1614242278708272	200	85701
1614242278793990	200	86019
1614242278880029	200	85716
1614242278965765	200	89227
1614242279055010	200	89304
1614242279144330	200	86346
1614242279230693	200	86256
1614242279316968	200	88099
1614242279405084	200	87073
1614242279492178	200	87008
1614242279579210	200	88378
1614242279667607	200	89711
1614242279757335	200	86942
1614242279844387	200	86770
1614242279931178	200	86804
1614242280018003	200	88161
1614242280106189	200	88054
1614242280194259	200	85694
1614242280279969	200	88035
1614242280368024	200	86122
1614242280454167	200	86076
1614242280540260	200	89901
1614242280630183	200	85806
1614242280716006	200	88542
1614242280804566	200	88905
1614242280893491	200	89076
1614242280982586	200	89263
1614242281071868	200	89471
1614242281161360	200	86952
1614242281248331	200	87513
1614242281335861	200	86140
1614242281422021	200	88187
1614242281510227	200	89424
1614242281599672	200	86202
1614242281685890	200	86473
1614242281772381	200	88952
1614242281861355	200	87720
1614242281949096	200	86666
1614242282035782	200	86685
1614242282122483	200	86447
1614242282208948	200	86258
1614242282295226	200	87123
1614242282382366	200	85894
1614242282468281	200	86668
1614242282554972	200	87345
1614242282642337	200	87489
1614242282729843	200	85915
1614242282815777	200	87333
1614242282903130	200	86332
1614242282989482	200	86862
1614242283076376	200	87167
1614242283163561	200	87098
1614242283250675	200	87016
1614242283337714	200	87987
1614242283425732	200	86992
1614242283512746	200	86856
1614242283599625	200	85717
1614242283685357	200	85939
1614242283771315	200	85939
1614242283857275	200	85976
1614242283943272	200	88760
1614242284032051	200	89773
1614242284121845	200	87283
1614242284209151	200	86107
1614242284295276	200	85847
1614242284381139	200	86811
1614242284467973	200	86343
1614242284554337	200	86823
1614242284641178	200	87468
1614242284728665	200	89907
1614242284818593	200	89223
1614242284907836	200	89467
1614242284997323	200	89601
1614242285086941	200	89154
1614242285176108	200	86048
1614242285262175	200	88725
1614242285350919	200	88290
1614242285439227	200	88124
1614242285527373	200	87596
1614242285614991	200	86777
1614242285701784	200	89722
1614242285791547	200	87794
1614242285879365	200	85760
1614242285965159	200	85864
1614242286051039	200	88131
1614242286139187	200	88372
1614242286227576	200	86310
1614242286313906	200	87179
1614242286401106	200	87207
1614242286488332	200	86523
1614242286574876	200	88035
1614242286662932	200	86541
1614242286749491	200	86501
1614242286836007	200	86275
1614242286922302	200	87413
1614242287009736	200	86872
1614242287096628	200	86345
1614242287182990	200	86831
1614242287269840	200	89503
1614242287359359	200	87929
1614242287447308	200	86374
1614242287533705	200	88112
1614242287621837	200	85479
1614242287707332	200	86413
1614242287793767	200	89131
1614242287882917	200	85790
1614242287968728	200	86017
1614242288054762	200	86838
1614242288141619	200	86185
1614242288241014	200	87860
1614242288328891	200	86265
1614242288415174	200	89160
1614242288504352	200	87264
1614242288591640	200	86385
1614242288678041	200	88642
1614242288766703	200	88892
1614242288855612	200	87025
1614242288942657	200	89420
1614242289032099	200	87124
1614242289119242	200	88396
1614242289207653	200	86561
1614242289294237	200	86061
1614242289380311	200	86726
1614242289467059	200	87106
1614242289554188	200	89101
1614242289643309	200	89411
1614242289732737	200	88672
1614242289821428	200	85529
1614242289906977	200	86515
1614242289993512	200	85650
1614242290079181	200	87494
1614242290166696	200	87131
1614242290253842	200	88189
1614242290342049	200	87999
1614242290430068	200	87452
1614242290517539	200	86578
1614242290604139	200	86123
1614242290690280	200	88859
1614242290779168	200	86256
1614242290865441	200	86783
1614242290952244	200	86376
1614242291038638	200	86613
1614242291125271	200	86070
1614242291211363	200	87105
1614242291298488	200	86554
1614242291385055	200	87629
1614242291472707	200	86791
1614242291559515	200	87578
1614242291647115	200	87784
1614242291734916	200	87545
1614242291822481	200	88020
1614242291910523	200	88559
1614242291999101	200	89003
1614242292088121	200	89260
1614242292177400	200	89814
1614242292267233	200	88836
1614242292356089	200	86319
1614242292442428	200	86135
1614242292528581	200	88836
1614242292617437	200	89038
1614242292706492	200	89277
1614242292795785	200	87209
1614242292883012	200	87176
1614242292970209	200	89520
1614242293059747	200	89726
1614242293149494	200	87604
1614242293237112	200	87612
1614242293324743	200	86316
1614242293411077	200	89275
1614242293500372	200	86802
1614242293587195	200	86260
1614242293673476	200	85863
1614242293759386	200	87175
1614242293846578	200	86328
1614242293932927	200	87764
1614242294020713	200	86718
1614242294107448	200	86481
1614242294193950	200	86364
1614242294280331	200	85886
1614242294366235	200	86521
1614242294452777	200	88168
1614242294540967	200	86485
1614242294627474	200	86110
1614242294713611	200	87552
1614242294801187	200	86131
1614242294887338	200	87302
1614242294974660	200	90142
1614242295064819	200	89015
1614242295153853	200	87160
1614242295241026	200	87522
1614242295328566	200	88339
1614242295416930	200	86764
1614242295503722	200	88550
1614242295592300	200	86295
1614242295678621	200	87900
1614242295766543	200	86454
1614242295853022	200	87150
1614242295940200	200	86982
1614242296027207	200	88765
1614242296115994	200	89744
1614242296205764	200	89521
1614242296295308	200	88940
1614242296384268	200	87868
1614242296472161	200	89079
1614242296561271	200	86304
1614242296647664	200	89272
1614242296736964	200	86504
1614242296823490	200	86814
1614242296910331	200	86443
1614242296996800	200	87856
1614242297084679	200	89656
1614242297174358	200	87365
1614242297261749	200	85819
1614242297347591	200	87021
1614242297434640	200	86392
1614242297521055	200	88095
1614242297609178	200	86399
1614242297695608	200	86486
1614242297782116	200	86262
1614242297868402	200	86503
1614242297954935	200	86001
1614242298040959	200	86317
1614242298127332	200	87566
1614242298214925	200	86433
1614242298301382	200	88258
1614242298389667	200	86392
1614242298476088	200	87886
1614242298564002	200	86520
1614242298650547	200	87021
1614242298737594	200	86600
1614242298824217	200	89681
1614242298913925	200	87006
1614242299000959	200	85926
1614242299086909	200	86200
1614242299173134	200	86783
1614242299259944	200	86918
1614242299346885	200	87150
1614242299434062	200	88790
1614242299522878	200	88576
1614242299611483	200	88948
1614242299700455	200	86596
1614242299787077	200	87782
1614242299874876	200	88352
1614242299963259	200	87596
1614242300050885	200	86936
1614242300137845	200	89297
1614242300227166	200	88672
1614242300315863	200	87248
1614242300403138	200	87805
1614242300490971	200	88374
1614242300579375	200	87174
1614242300666574	200	87080
1614242300753682	200	88400
1614242300842106	200	87064
1614242300929200	200	85900
1614242301015126	200	86131
1614242301101283	200	87167
1614242301188479	200	88034
1614242301276534	200	86466
1614242301363025	200	86742
1614242301449795	200	88215
1614242301538038	200	87202
1614242301625269	200	86130
1614242301711425	200	86396
1614242301797848	200	86879
1614242301884755	200	88422
1614242301973203	200	89077
1614242302062307	200	88501
1614242302150831	200	86707
1614242302237563	200	88457
1614242302326046	200	86464
1614242302412533	200	86104
1614242302498664	200	87979
1614242302586672	200	86522
1614242302673221	200	87351
1614242302760595	200	88321
1614242302848939	200	86379
1614242302935345	200	86270
1614242303021638	200	86153
1614242303107814	200	88180
1614242303196021	200	86754
1614242303282798	200	87259
1614242303370084	200	86316
1614242303456437	200	86099
1614242303542565	200	87379
1614242303629970	200	87607
1614242303717603	200	89362
1614242303806999	200	87282
1614242303894308	200	88316
1614242303982653	200	86904
1614242304069595	200	87239
1614242304156854	200	87263
1614242304244159	200	88054
1614242304332234	200	89646
1614242304421900	200	86461
1614242304508381	200	86580
1614242304595008	200	89216
1614242304684243	200	87342
1614242304771604	200	86927
1614242304858554	200	86253
1614242304944829	200	86921
1614242305031765	200	89381
1614242305121166	200	90356
1614242305211540	200	89418
1614242305300978	200	86742
1614242305387738	200	87105
1614242305474866	200	89900
1614242305564786	200	86218
1614242305651025	200	87930
1614242305738971	200	85978
1614242305824967	200	88746
1614242305913734	200	87234
1614242306000989	200	86273
1614242306087277	200	86334
1614242306173631	200	89571
1614242306263216	200	89007
1614242306352242	200	87717
1614242306440018	200	86359
1614242306526395	200	87444
1614242306613861	200	86758
1614242306700635	200	88375
1614242306789029	200	87270
1614242306876314	200	87325
1614242306963659	200	89121
1614242307052801	200	87890
1614242307140708	200	87243
1614242307227969	200	85720
1614242307313708	200	87165
1614242307400891	200	88300
1614242307489213	200	86140
1614242307575374	200	87487
1614242307662880	200	86875
1614242307749773	200	87713
1614242307837507	200	87509
1614242307925036	200	86681
1614242308011736	200	88001
1614242308099756	200	87033
1614242308186810	200	86471
1614242308273298	200	86962
1614242308360280	200	86407
1614242308446707	200	86805
1614242308533534	200	87959
1614242308621514	200	88648
1614242308710182	200	87036
1614242308797239	200	86361
1614242308883618	200	88402
1614242308972040	200	86201
1614242309058255	200	87756
1614242309146030	200	89085
1614242309235132	200	89327
1614242309324479	200	88788
1614242309413282	200	87249
1614242309500552	200	86508
1614242309587081	200	87140
1614242309674237	200	86481
1614242309760735	200	85926
1614242309846682	200	85878
1614242309932579	200	85895
1614242310018495	200	87434
1614242310105943	200	85703
1614242310191663	200	86468
1614242310278147	200	88625
1614242310366792	200	86980
1614242310453793	200	87008
1614242310540823	200	88631
1614242310629479	200	86963
1614242310716456	200	87824
1614242310804298	200	88193
1614242310892513	200	87035
1614242310979598	200	89913
1614242311069533	200	87822
1614242311157376	200	86887
1614242311244281	200	86185
1614242311330483	200	87645
1614242311418144	200	90687
1614242311508853	200	88419
1614242311597294	200	86717
1614242311684027	200	87220
1614242311771266	200	86938
1614242311858221	200	87858
1614242311946100	200	87744
1614242312033862	200	85944
1614242312119822	200	85671
1614242312205519	200	89641
1614242312295180	200	86877
1614242312382075	200	87742
1614242312469838	200	87050
1614242312556909	200	88902
1614242312645829	200	86941
1614242312732792	200	86204
1614242312819014	200	88326
1614242312907359	200	87674
1614242312995054	200	86799
1614242313081871	200	86653
1614242313168541	200	87196
1614242313255753	200	86382
1614242313342151	200	86518
1614242313428690	200	86677
1614242313515387	200	89742
1614242313605149	200	87492
1614242313692658	200	88400
1614242313781098	200	86786
1614242313867903	200	88538
1614242313956464	200	85986
1614242314042466	200	87891
1614242314130378	200	86360
1614242314216755	200	87376
1614242314304148	200	87870
1614242314392037	200	87124
1614242314479184	200	88626
1614242314567831	200	86039
1614242314653891	200	87414
1614242314741326	200	88119
1614242314829464	200	87634
1614242314917118	200	86798
1614242315003936	200	85986
1614242315089939	200	85808
1614242315175762	200	87134
1614242315262918	200	85970
1614242315348904	200	85820
1614242315434743	200	88589
1614242315523352	200	87791
1614242315611165	200	86148
1614242315697330	200	86485
1614242315783834	200	85828
1614242315869682	200	88469
1614242315958171	200	86100
1614242316044291	200	86322
1614242316130632	200	87097
1614242316217745	200	87960
1614242316305722	200	86488
1614242316392231	200	88177
1614242316480430	200	88288
1614242316568740	200	86644
1614242316655407	200	89530
1614242316744956	200	87439
1614242316832439	200	86285
1614242316918743	200	86677
1614242317005440	200	86503
1614242317091959	200	86061
1614242317178035	200	86768
1614242317264823	200	86267
1614242317351122	200	87875
1614242317439017	200	89003
1614242317528040	200	87574
1614242317615631	200	86260
1614242317701909	200	87020
1614242317788949	200	85978
1614242317874943	200	87908
1614242317962872	200	87160
1614242318050051	200	89203
1614242318139271	200	87346
1614242318226637	200	88946
1614242318315601	200	87342
1614242318402963	200	86000
1614242318488985	200	88246
1614242318577253	200	86362
1614242318663634	200	87932
1614242318751584	200	86734
1614242318838335	200	87113
1614242318925471	200	86611
1614242319012100	200	86448
1614242319098562	200	86202
1614242319184784	200	86665
1614242319271467	200	87955
1614242319359439	200	86838
1614242319446300	200	87115
1614242319533431	200	86445
1614242319619895	200	86780
1614242319706696	200	86869
1614242319793585	200	87096
1614242319880701	200	88396
1614242319969117	200	89242
1614242320058378	200	87703
1614242320146101	200	86717
1614242320232838	200	87612
1614242320320468	200	87035
1614242320407524	200	87191
1614242320494735	200	86826
1614242320581582	200	86885
1614242320668485	200	87825
1614242320756330	200	86151
1614242320842500	200	86604
1614242320929135	200	90057
1614242321019212	200	89477
1614242321108709	200	88939
1614242321197668	200	86866
1614242321284553	200	86257
1614242321370825	200	87404
1614242321458248	200	87053
1614242321545318	200	87950
1614242321633291	200	86748
1614242321720069	200	87313
1614242321807400	200	86732
1614242321894152	200	87462
1614242321981633	200	90792
1614242322072446	200	86972
1614242322159436	200	88147
1614242322247603	200	88887
1614242322336509	200	89497
1614242322426025	200	89190
1614242322515238	200	87587
1614242322602846	200	87741
1614242322690601	200	89004
1614242322779624	200	85884
1614242322865525	200	86092
1614242322951638	200	86530
1614242323038187	200	88187
1614242323126392	200	86208
1614242323212618	200	86835
1614242323299473	200	86258
1614242323385750	200	87757
1614242323473527	200	87217
1614242323560766	200	86422
1614242323647208	200	86535
1614242323733758	200	86352
1614242323820128	200	88259
1614242323908404	200	85886
1614242323994312	200	85816
1614242324080145	200	85983
1614242324166183	200	88766
1614242324254966	200	91047
1614242324346032	200	89320
1614242324435373	200	88786
1614242324524177	200	88631
1614242324612827	200	89040
1614242324701886	200	86510
1614242324788414	200	87334
1614242324875769	200	87659
1614242324963451	200	85788
1614242325049254	200	87404
1614242325136678	200	88430
1614242325225128	200	86831
1614242325311977	200	89506
1614242325401502	200	88736
1614242325490260	200	88454
1614242325578736	200	87730
1614242325666490	200	86850
1614242325753363	200	89133
1614242325842523	200	87208
1614242325929758	200	86156
1614242326015938	200	88378
1614242326104342	200	86162
1614242326190526	200	89284
1614242326279830	200	87048
1614242326366905	200	87716
1614242326454648	200	87240
1614242326541912	200	86839
1614242326628779	200	88041
1614242326716844	200	88153
1614242326805022	200	87014
1614242326892065	200	86231
1614242326978322	200	86375
1614242327064721	200	89280
1614242327154029	200	85884
1614242327239940	200	86259
1614242327326223	200	86478
1614242327412725	200	88344
1614242327501097	200	87232
1614242327588357	200	89525
1614242327677905	200	86764
1614242327764692	200	87818
1614242327852538	200	86892
1614242327939469	200	88453
1614242328027947	200	87530
1614242328115507	200	88630
1614242328204164	200	86478
1614242328290664	200	89499
1614242328380188	200	86837
1614242328467053	200	86558
1614242328553640	200	86028
1614242328639696	200	86099
1614242328725817	200	88696
1614242328814535	200	86574
1614242328901136	200	86790
1614242328987954	200	88059
1614242329076036	200	88838
1614242329164902	200	86818
1614242329251740	200	86607
1614242329338374	200	88373
1614242329426774	200	88790
1614242329515592	200	88421
1614242329604042	200	87836
1614242329691910	200	88543
1614242329780476	200	90295
1614242329870796	200	87892
1614242329958715	200	86759
1614242330045503	200	90137
1614242330135669	200	88046
1614242330223733	200	86461
1614242330310217	200	86948
1614242330397190	200	88606
1614242330485825	200	88082
1614242330573937	200	86120
1614242330660103	200	88646
1614242330748763	200	87831
1614242330836615	200	86502
1614242330923137	200	86047
1614242331009204	200	86331
1614242331095551	200	86402
1614242331181970	200	87465
1614242331269452	200	88069
1614242331357539	200	88426
1614242331445985	200	86770
1614242331532774	200	88758
1614242331621553	200	86104
1614242331707680	200	86286
1614242331793982	200	89006
1614242331883005	200	88304
1614242331971328	200	86054
1614242332057401	200	85748
1614242332143165	200	86324
1614242332229506	200	90781
1614242332320307	200	86532
1614242332406857	200	88649
1614242332495527	200	86698
1614242332582248	200	86403
1614242332668669	200	87755
1614242332756441	200	87719
1614242332844178	200	87661
1614242332931860	200	88521
1614242333020403	200	86574
1614242333106997	200	89186
1614242333196201	200	86310
1614242333282526	200	87801
1614242333370346	200	87167
1614242333457534	200	87811
1614242333545364	200	87305
1614242333632690	200	87275
1614242333719983	200	87476
1614242333807477	200	87700
1614242333895203	200	86661
1614242333981884	200	89553
1614242334071457	200	87637
1614242334159114	200	86123
1614242334245254	200	89640
1614242334334913	200	88221
1614242334423154	200	87158
1614242334510333	200	87458
1614242334597813	200	87354
1614242334685182	200	86215
1614242334771416	200	86426
1614242334857860	200	85908
1614242334943789	200	86249
1614242335030059	200	86147
1614242335116223	200	86311
1614242335202552	200	86530
1614242335289104	200	86754
1614242335375876	200	85919
1614242335461816	200	86383
1614242335548220	200	88715
1614242335636957	200	86584
1614242335723555	200	88985
1614242335812557	200	89079
1614242335901656	200	87484
1614242335989164	200	86555
1614242336075735	200	88030
1614242336163783	200	89174
1614242336252973	200	87862
1614242336340852	200	87846
1614242336428720	200	87215
1614242336515953	200	89461
1614242336605434	200	89177
1614242336694631	200	89281
1614242336783929	200	86454
1614242336870401	200	88984
1614242336959406	200	86270
1614242337045696	200	85739
1614242337131450	200	86799
1614242337218268	200	87190
1614242337305475	200	88101
1614242337393594	200	86401
1614242337480011	200	105576
1614242337585631	200	89263
1614242337674911	200	87045
1614242337761976	200	86855
1614242337848847	200	87188
1614242337936055	200	87614
1614242338023688	200	89695
1614242338113399	200	89172
1614242338202590	200	86242
1614242338288851	200	86156
1614242338375021	200	86655
1614242611371248	200	3095
1614243135683464	200	3993
1614243175447404	200	3153
1614243234216264	200	3021
1614243262621427	200	22189
1614243373386953	200	15455
1614243579607498	200	11985
1614243733580269	200	12077
1614243881977532	200	13410
1614244409145291	200	12171
1614244695925427	200	4840
1614244742338685	200	21610
1614244742360327	200	18216
1614244742378567	200	16772
1614244742395361	200	18384
1614244742413766	200	18635
1614244742432437	200	18181
1614244742450642	200	17306
1614244742467971	200	17803
1614244742485806	200	18899
1614244742504728	200	16175
1614244742520923	200	16777
1614244742537723	200	15815
1614244742553560	200	16351
1614244742569932	200	18327
1614244742588280	200	16647
1614244742604949	200	17964
1614244742622934	200	18446
1614244742641402	200	19717
1614244742661141	200	17461
1614244742678625	200	16625
1614244742695272	200	18361
1614244742713655	200	18608
1614244742732287	200	18536
1614244742750855	200	16184
1614244742767061	200	15931
1614244742783015	200	16769
1614244742799806	200	15879
1614244742815706	200	16495
1614244742832226	200	16344
1614244742848591	200	16031
1614244742864666	200	18431
1614244742883121	200	16441
1614244742899586	200	17139
1614244742916746	200	18046
1614244742934815	200	17109
1614244742951945	200	18611
1614244742970579	200	16860
1614244742987465	200	16253
1614244743003740	200	18298
1614244743022062	200	16887
1614244743038973	200	16137
1614244743055130	200	18533
1614244743073685	200	17263
1614244743090970	200	16408
1614244743107404	200	16603
1614244743124027	200	16400
1614244743140493	200	19956
1614244743160476	200	18878
1614244743179389	200	18652
1614244743198075	200	18439
1614244743216535	200	17334
1614244743233906	200	17206
1614244743251133	200	17439
1614244743268596	200	16460
1614244743285076	200	16814
1614244743301927	200	16405
1614244743318347	200	18513
1614244743336882	200	18901
1614244743355804	200	17565
1614244743373389	200	18718
1614244743392142	200	16907
1614244743409071	200	18394
1614244743427482	200	16136
1614244743443635	200	17643
1614244743461297	200	18639
1614244743479957	200	20619
1614244743500602	200	19535
1614244743520159	200	22778
1614244743542961	200	19799
1614244743562788	200	18858
1614244743581672	200	17953
1614244743599653	200	17863
1614244743617544	200	19390
1614244743636978	200	18311
1614244743655309	200	19344
1614244743674699	200	19649
1614244743694390	200	17040
1614244743711449	200	17169
1614244743728640	200	16671
1614244743745332	200	17433
1614244743762785	200	16728
1614244743779531	200	17951
1614244743797505	200	17493
1614244743815017	200	17627
1614244743832666	200	18807
1614244743851489	200	18157
1614244743869666	200	16769
1614244743886451	200	16986
1614244743903458	200	17503
1614244743920979	200	17319
1614244743938316	200	17312
1614244743955645	200	18481
1614244743974142	200	18408
1614244743992567	200	16599
1614244744009188	200	16191
1614244744025396	200	16589
1614244744042005	200	19225
1614244744061247	200	15956
1614244744077219	200	16393
1614244744093629	200	16273
1614244744109928	200	17354
1614244744127357	200	17358
1614244744144736	200	18478
1614244744163233	200	16775
1614244744180025	200	18956
1614244744198999	200	15991
1614244744215005	200	18354
1614244744233376	200	18236
1614244744251628	200	17795
1614244744269439	200	15963
1614244744285419	200	16272
1614244744301709	200	16446
1614244744318212	200	16634
1614244744334863	200	16101
1614244744350980	200	17102
1614244744368099	200	18264
1614244744386380	200	16231
1614244744402629	200	18037
1614244744420682	200	18843
1614244744439544	200	16197
1614244744455757	200	16070
1614244744471843	200	16527
1614244744488386	200	17147
1614244744505552	200	18401
1614244744523970	200	16328
1614244744540320	200	17378
1614244744557714	200	16252
1614244744573985	200	16599
1614244744590600	200	18521
1614244744609138	200	17893
1614244744627049	200	15857
1614244744642922	200	19045
1614244744661985	200	16025
1614244744678026	200	18466
1614244744696510	200	17699
1614244744714225	200	18355
1614244744732595	200	16203
1614244744748815	200	16070
1614244744764901	200	15844
1614244744780762	200	18282
1614244744799060	200	18391
1614244744817467	200	16412
1614244744833897	200	15961
1614244744849873	200	16562
1614244744866453	200	17303
1614244744883777	200	16728
1614244744900523	200	16760
1614244744917298	200	18058
1614244744935373	200	15962
1614244744951350	200	16322
1614244744967689	200	17659
1614244744985363	200	18859
1614244745004240	200	16250
1614244745020506	200	19201
1614244745039726	200	17967
